,user_id,brand_id,avg_score
121709,34931,6107,6.8
121710,26102,6107,7.8
121711,22255,5143,5.2
121712,30257,6107,7.2
121713,5081,6107,6.8
121714,9292,6107,6.2
121715,19087,6107,5.4
121716,37877,6107,7.6
121717,28592,6107,6.4
121718,41222,6107,6.8
121719,9308,6107,8.0
121720,26742,6107,6.0
121721,35483,6107,6.6
121722,19514,6107,7.4
121723,23006,6107,6.8
121724,22210,6107,6.4
121725,24090,6107,7.0
121726,2714,6107,6.0
121727,29093,5143,8.8
121728,14354,5143,7.6
121729,31197,5143,6.2
121730,20425,6107,7.0
121731,9308,6107,7.8
121732,37311,6107,3.8
121733,30236,6107,8.6
121734,13953,6107,7.4
121735,21366,6107,8.0
121736,23006,6107,7.2
121737,22100,6107,7.8
121738,39111,6107,5.0
121739,11115,6107,8.0
121740,7289,6107,7.2
121741,13512,6107,6.0
121742,18701,6107,5.8
121743,32476,6107,7.2
121744,14457,6107,6.2
121745,38904,5143,7.0
121746,30604,5143,7.4
121747,16395,5143,7.6
121748,1303,6107,6.6
121749,2714,6107,6.8
121750,35958,6107,6.2
121751,26546,5143,7.0
121752,3973,5143,7.0
121753,24565,5143,9.0
121754,6550,5143,8.8
121755,24962,5143,9.0
121756,7390,5143,7.4
121757,33542,5143,7.0
121758,35985,5143,6.2
121759,12507,5143,7.8
121760,29018,5143,7.0
121761,23647,5144,1.0
121762,20329,5144,1.8
121763,5380,5144,1.0
121764,34484,5144,1.0
121765,36520,5144,4.2
121766,6345,5144,7.2
121767,1910,5144,3.2
121768,10684,5144,7.0
121769,10573,5144,6.6
121770,8761,5144,7.0
121771,22638,5144,7.2
121772,21324,5144,5.0
121773,22206,5144,7.4
121774,11316,5144,7.8
121775,23466,5144,7.0
121776,34320,5144,6.8
121777,36206,5144,5.6
121778,36206,5144,6.2
121779,35243,5144,8.0
121780,22638,5144,7.4
121781,22638,5144,7.8
121782,34637,5144,6.0
121783,29910,5144,7.0
121784,13221,5144,7.2
121785,15550,5144,7.0
121786,15550,5144,7.0
121787,13431,5144,6.8
121788,7390,5144,7.2
121789,29910,5144,7.0
121790,11524,5144,6.2
121791,11305,5144,5.4
121792,7390,5144,7.4
121793,212,5144,8.4
121794,8911,5144,8.2
121795,25957,5144,7.0
121796,24376,5144,8.0
121797,3614,5144,1.2
121798,22341,5144,8.8
121799,27223,5144,8.0
121800,11305,5144,6.4
121801,9544,5144,6.6
121802,22547,5144,8.4
121803,22147,5144,8.2
121804,22638,5144,8.2
121805,11435,5144,8.0
121806,15550,5144,7.6
121807,7390,5144,8.4
121808,7390,5144,7.6
121809,37824,5144,8.8
121810,8911,5144,7.0
121811,22341,5144,8.8
121812,28948,5144,7.2
121813,884,5144,9.0
121814,11746,5144,8.0
121815,31096,5144,9.0
121816,15552,5144,8.2
121817,9654,5144,8.2
121818,28877,5144,8.6
121819,9575,5144,9.2
121820,12442,5144,4.4
121821,8491,5144,8.6
121822,39277,5144,9.4
121823,37679,5144,8.8
121824,27223,5144,9.0
121825,1226,8158,8.0
121826,28963,8158,9.6
121827,29882,8158,7.0
121828,2367,8158,8.0
121829,9012,8158,7.0
121830,21602,8158,7.0
121831,15381,8158,6.8
121832,30668,8158,1.0
121833,2350,8158,6.2
121834,16108,8158,7.0
121835,15381,8158,7.4
121836,28,8158,8.2
121837,39383,8158,7.2
121838,35231,8158,6.6
121839,35231,8158,6.8
121840,20840,8158,4.6
121841,22013,8158,8.2
121842,7466,8158,7.8
121843,35231,8158,6.4
121844,16229,8158,7.2
121845,23510,8158,7.6
121846,25773,8158,7.4
121847,35231,8158,7.8
121848,32430,8158,8.6
121849,35231,8158,8.0
121850,29445,8158,6.8
121851,25752,8158,6.4
121852,23510,8158,7.0
121853,35231,8158,7.8
121854,27185,8158,8.2
121855,35382,8158,7.8
121856,32430,8158,8.4
121857,15388,8158,8.2
121858,39666,8158,8.6
121859,22160,8158,8.6
121860,16868,8158,7.8
121861,16868,8158,8.0
121862,28149,8158,7.2
121863,13078,8158,7.0
121864,29127,8158,8.0
121865,38875,8158,7.6
121866,20943,8158,7.0
121867,27737,8158,8.2
121868,7423,8158,9.2
121869,32190,8158,8.4
121870,26139,8158,8.4
121871,5632,8158,8.0
121872,38875,8158,8.0
121873,19368,8158,7.8
121874,29432,8158,8.2
121875,4919,8158,7.4
121876,28,8158,8.4
121877,28,8159,9.0
121878,26193,8159,7.4
121879,34437,8159,7.6
121880,19329,8159,5.6
121881,26907,8159,5.4
121882,39795,8159,6.8
121883,6755,8159,9.2
121884,30283,12925,5.4
121885,21847,11529,10.0
121886,2193,14110,4.0
121887,3104,14110,5.2
121888,29568,14110,7.6
121889,17982,14110,8.8
121890,23125,14110,7.4
121891,37448,14110,9.0
121892,40172,14110,8.0
121893,26306,13095,6.8
121894,17629,3395,5.0
121895,20853,3395,7.0
121896,26306,13095,6.6
121897,21573,13095,7.2
121898,15459,13095,8.4
121899,16716,3396,8.6
121900,1147,3764,4.0
121901,6132,3764,8.2
121902,24800,3764,8.0
121903,19877,3764,7.2
121904,34906,3764,8.6
121905,13600,3764,4.8
121906,30943,3764,4.6
121907,19877,3764,8.0
121908,33837,3764,5.2
121909,4194,3764,7.2
121910,19877,3764,7.8
121911,1950,3764,7.8
121912,12016,3764,7.8
121913,4076,3764,7.4
121914,30774,3764,7.6
121915,19877,3764,9.2
121916,14515,2147,7.8
121917,12943,2147,8.2
121918,17437,2147,7.0
121919,25169,2147,7.4
121920,1404,2147,6.4
121921,35824,2147,8.2
121922,3601,2147,6.8
121923,15036,2147,6.6
121924,25703,2147,8.0
121925,28519,2147,7.6
121926,24764,2147,8.2
121927,30171,2147,8.6
121928,7472,2147,6.8
121929,28474,2147,9.2
121930,10136,2147,7.8
121931,26409,2147,8.8
121932,18128,2147,5.8
121933,3601,2147,7.4
121934,23677,2147,8.0
121935,26101,2147,9.0
121936,31158,2147,7.4
121937,18181,2147,8.4
121938,8611,2147,8.6
121939,28535,2147,8.8
121940,4105,2147,8.0
121941,9997,2147,7.8
121942,12174,2147,8.8
121943,37957,2147,8.2
121944,28535,2147,8.2
121945,31723,2147,6.4
121946,13890,2147,8.6
121947,28535,2147,9.0
121948,18532,2147,5.0
121949,36409,2147,8.0
121950,26917,2147,9.2
121951,23677,2147,8.8
121952,5610,2147,7.4
121953,14520,2147,8.0
121954,28535,2147,8.4
121955,18317,2147,8.4
121956,35532,2147,7.4
121957,9675,2147,7.0
121958,3601,2147,7.0
121959,5610,2147,6.8
121960,3601,2147,7.6
121961,25524,2147,8.2
121962,35400,2147,8.0
121963,14520,2147,8.0
121964,3527,2147,5.6
121965,3601,2147,7.2
121966,22038,2147,7.0
121967,19438,2147,7.4
121968,14520,2147,8.0
121969,3601,2147,6.6
121970,27090,2147,5.4
121971,30126,2147,9.8
121972,27565,2147,8.8
121973,27565,2147,8.8
121974,27565,2147,8.6
121975,30916,2147,8.0
121976,32355,2147,8.4
121977,38308,2147,7.6
121978,36241,2147,6.8
121979,111,2147,8.6
121980,14520,2147,7.8
121981,33409,2147,7.0
121982,24734,2147,6.8
121983,22786,2147,9.2
121984,40794,2147,6.2
121985,4202,2147,8.0
121986,20585,2147,8.0
121987,22038,2147,6.8
121988,30916,2147,7.2
121989,9118,2147,7.4
121990,35848,2147,8.4
121991,35882,2147,8.6
121992,16092,2147,8.8
121993,10516,2147,7.6
121994,27565,2147,8.0
121995,18319,2147,8.2
121996,3601,2147,7.0
121997,10516,2147,7.2
121998,5610,2147,7.2
121999,33588,2147,8.0
122000,6608,2147,8.4
122001,32103,2147,7.4
122002,20463,2147,4.4
122003,14520,2147,8.0
122004,20463,2147,5.6
122005,4316,2147,8.0
122006,32987,2147,6.6
122007,15478,2147,6.0
122008,25350,2147,7.0
122009,3601,2147,7.2
122010,30916,2147,7.8
122011,20585,2147,7.8
122012,14520,2147,8.0
122013,17694,2147,7.6
122014,29610,2147,9.0
122015,30241,2147,3.0
122016,16892,2147,8.0
122017,3033,2147,8.0
122018,3601,2147,7.4
122019,22612,2147,7.8
122020,17898,2147,4.6
122021,20585,2147,9.0
122022,30916,2147,7.6
122023,14520,2147,8.0
122024,32103,2147,7.2
122025,34782,2147,7.4
122026,5609,2147,6.0
122027,36409,2147,7.8
122028,27565,2147,9.4
122029,27565,2147,9.4
122030,27565,2147,9.4
122031,18317,2147,8.0
122032,33588,2147,8.4
122033,2709,2147,7.6
122034,26817,2147,7.4
122035,18317,2147,8.4
122036,14520,2147,8.0
122037,5610,2147,6.8
122038,3601,2147,7.4
122039,3950,2147,7.4
122040,3926,2147,7.8
122041,2709,2147,8.4
122042,10605,2147,7.6
122043,14520,2147,8.2
122044,25042,2147,7.8
122045,6898,2147,7.4
122046,6502,2147,8.4
122047,30241,2147,7.6
122048,27957,2147,8.0
122049,14520,2147,8.4
122050,20706,2147,7.2
122051,25087,2147,7.8
122052,39568,2147,8.4
122053,3071,2147,7.6
122054,14520,2147,8.4
122055,28205,2147,7.8
122056,15107,2147,7.4
122057,25561,2147,8.4
122058,15107,2147,7.8
122059,13463,2147,8.0
122060,16708,2147,9.0
122061,3926,2147,7.2
122062,21731,2147,8.0
122063,14520,2147,8.4
122064,272,2147,8.0
122065,28396,2147,8.8
122066,3601,2147,8.0
122067,33036,2147,7.8
122068,14520,2147,8.8
122069,14520,2147,7.8
122070,23758,2147,6.6
122071,23203,2147,7.6
122072,36005,2147,7.6
122073,37915,2147,7.8
122074,27304,2147,8.8
122075,22194,2147,8.0
122076,13399,2147,7.8
122077,34530,2147,8.4
122078,40081,2147,8.0
122079,15107,2147,7.6
122080,39066,2147,7.4
122081,20585,2147,5.8
122082,24873,2147,6.6
122083,33036,2147,8.2
122084,6898,2147,8.2
122085,16425,2147,5.8
122086,13218,2147,8.2
122087,5155,2147,6.0
122088,452,2147,7.4
122089,9206,2147,7.0
122090,12231,2147,2.8
122091,40133,2147,7.0
122092,22974,2147,7.0
122093,13964,2147,6.8
122094,13965,2147,6.2
122095,27803,2147,6.6
122096,35223,5145,6.0
122097,20190,5145,7.2
122098,6404,5145,5.6
122099,25708,5145,5.6
122100,8294,5145,7.8
122101,24441,5145,8.2
122102,18609,5145,8.6
122103,12515,5145,7.8
122104,25464,5145,8.2
122105,18871,5145,8.0
122106,8025,5145,7.4
122107,9976,5145,4.0
122108,2248,5145,7.2
122109,22986,5145,6.0
122110,18872,5145,7.0
122111,37036,5145,6.0
122112,21245,5145,8.2
122113,28103,5145,6.0
122114,34320,5145,7.0
122115,27367,5145,7.6
122116,27367,5145,7.4
122117,8781,5145,5.4
122118,8294,5145,7.4
122119,6591,5145,6.8
122120,4289,5145,7.0
122121,25392,5145,6.2
122122,25384,5145,7.6
122123,10423,5145,6.0
122124,12750,5145,7.0
122125,15866,5145,7.4
122126,8720,5145,7.8
122127,31108,5145,7.2
122128,10585,5145,6.2
122129,16073,5145,6.2
122130,17771,5145,8.2
122131,28590,5145,8.0
122132,5541,5145,8.8
122133,15871,5145,8.6
122134,39990,5145,6.8
122135,22601,5145,6.0
122136,8602,5145,7.6
122137,19416,5145,7.2
122138,30059,5145,6.8
122139,33788,5145,7.0
122140,9719,5145,7.4
122141,31111,5145,8.2
122142,3596,5145,6.4
122143,3349,5145,5.8
122144,32497,5145,7.4
122145,29400,5145,5.4
122146,5789,5145,1.8
122147,6371,5145,2.6
122148,9544,5145,7.8
122149,29415,5145,7.2
122150,12366,5145,8.4
122151,32632,5145,8.4
122152,17841,5145,6.0
122153,10016,5145,6.0
122154,14480,5145,7.8
122155,11890,5145,5.0
122156,18566,5145,7.4
122157,25831,5145,6.2
122158,24467,5145,7.4
122159,22108,5145,8.0
122160,29085,5145,10.0
122161,25230,5145,6.4
122162,6714,5145,5.6
122163,26243,5145,6.0
122164,26879,5145,7.4
122165,36157,5145,5.2
122166,19588,5145,7.0
122167,31347,5145,5.2
122168,27390,5145,6.8
122169,2530,5145,6.6
122170,35319,5145,6.8
122171,864,5145,7.4
122172,9932,5145,7.2
122173,17808,5145,7.0
122174,40229,5145,7.4
122175,29064,5145,7.6
122176,38814,5145,8.0
122177,20596,5145,6.0
122178,38503,5145,8.8
122179,17808,5145,7.0
122180,10749,5145,7.0
122181,9544,5145,8.0
122182,17633,5145,7.0
122183,34168,5145,8.2
122184,37478,5145,7.4
122185,40023,5145,6.6
122186,39021,5145,7.8
122187,2418,5145,6.0
122188,3675,5145,5.4
122189,26750,5145,8.4
122190,14970,5145,7.2
122191,15516,5145,4.4
122192,11746,5145,8.2
122193,21224,5145,7.8
122194,15552,5145,8.4
122195,6691,5145,7.2
122196,32449,5145,6.8
122197,18584,5145,6.4
122198,39129,5145,7.4
122199,11182,5145,6.2
122200,14368,5145,6.6
122201,22023,5145,7.4
122202,36306,5145,8.0
122203,25957,5145,7.8
122204,37972,5145,7.6
122205,32455,5145,7.4
122206,41077,5145,7.2
122207,33170,5145,9.6
122208,20328,5145,7.6
122209,40215,5145,8.0
122210,29655,5145,4.6
122211,4369,5145,6.6
122212,31722,5145,8.2
122213,39606,5145,7.8
122214,35086,5145,7.2
122215,7864,5145,7.6
122216,8185,5145,6.4
122217,9978,5145,8.0
122218,29640,5145,6.4
122219,26507,5145,6.8
122220,34738,5145,7.4
122221,6613,5145,6.4
122222,17519,5145,8.2
122223,6540,2857,9.4
122224,38703,2857,6.8
122225,25670,2857,10.0
122226,11051,2857,2.4
122227,34433,2857,5.0
122228,25731,2857,8.2
122229,5714,2857,8.4
122230,19490,2857,6.6
122231,8636,2857,7.0
122232,22071,2857,7.0
122233,13831,2857,6.2
122234,25731,2857,6.4
122235,8788,2857,5.4
122236,39701,2857,6.6
122237,20558,2857,7.2
122238,27160,2857,8.6
122239,25937,2857,6.4
122240,24340,2857,5.4
122241,39308,2857,5.2
122242,39784,2857,1.2
122243,36255,2857,1.0
122244,15050,2857,1.0
122245,11401,2857,7.2
122246,35014,2857,4.8
122247,2007,2857,4.4
122248,38396,2857,7.4
122249,2086,2857,6.2
122250,4842,2857,6.0
122251,15934,2857,6.0
122252,11401,2857,7.0
122253,1777,2857,9.6
122254,29480,2857,6.8
122255,29480,2857,6.2
122256,35229,2857,8.2
122257,13765,2857,8.6
122258,38631,2857,8.6
122259,12719,2857,7.4
122260,11405,2857,8.0
122261,3477,2857,9.8
122262,29480,2857,7.0
122263,1250,2857,8.4
122264,11401,2857,7.2
122265,35110,2857,8.8
122266,28318,2857,8.0
122267,13006,2857,5.2
122268,22602,2857,7.0
122269,13155,2857,1.0
122270,14774,2857,7.0
122271,28318,2857,8.8
122272,13612,2857,8.2
122273,38682,2857,6.4
122274,40286,2857,7.0
122275,40765,2857,9.0
122276,40563,2857,8.6
122277,2950,2857,8.0
122278,40329,2857,2.6
122279,35763,2857,8.4
122280,3477,2857,9.8
122281,24446,2857,5.0
122282,20163,2857,5.6
122283,40259,2857,7.8
122284,14875,2857,6.0
122285,9891,2857,4.4
122286,14409,2857,7.0
122287,13533,2857,8.6
122288,23003,2857,7.4
122289,10450,2857,8.0
122290,38919,2857,8.0
122291,35951,2857,7.8
122292,21442,2857,5.8
122293,11401,2857,6.6
122294,31258,2857,9.2
122295,40825,2857,8.4
122296,14031,2857,6.2
122297,33582,2857,8.0
122298,14902,2857,7.8
122299,27063,2857,8.6
122300,19354,2857,6.8
122301,40322,2857,7.2
122302,3703,2857,5.4
122303,7270,2857,8.0
122304,26546,2857,6.0
122305,33582,2857,8.0
122306,25352,2857,6.2
122307,13798,2857,2.8
122308,40935,2857,6.8
122309,3238,2857,7.8
122310,11731,2857,7.6
122311,39641,2857,5.4
122312,12527,2857,8.6
122313,36749,2857,8.2
122314,11204,2857,4.8
122315,18721,2857,4.2
122316,26207,2857,7.6
122317,34859,2857,7.8
122318,21606,2857,7.6
122319,25937,2857,5.4
122320,19611,2857,6.6
122321,20833,2857,7.2
122322,25549,2857,9.0
122323,6592,2857,9.0
122324,417,2857,5.4
122325,23036,2857,6.4
122326,6768,2857,8.0
122327,17259,2857,6.8
122328,5896,2857,6.4
122329,16364,2857,6.6
122330,16480,2857,7.0
122331,30779,2857,8.4
122332,10558,2857,8.0
122333,22262,2857,8.2
122334,34908,2857,7.0
122335,9450,2857,5.2
122336,34870,2857,7.6
122337,5456,2857,8.4
122338,3061,2857,8.0
122339,37634,2857,6.4
122340,27950,2857,7.4
122341,29480,2857,7.0
122342,24989,2857,8.0
122343,708,2857,6.8
122344,10702,2857,7.4
122345,38288,2857,5.6
122346,12929,2857,3.4
122347,25932,2857,7.8
122348,37634,2857,7.6
122349,16312,2857,6.8
122350,14424,2857,9.4
122351,15578,2857,7.2
122352,6671,2857,8.4
122353,33582,2857,8.6
122354,22179,2857,7.8
122355,3477,2857,7.8
122356,1461,2857,8.6
122357,29106,2857,7.8
122358,35292,2857,8.0
122359,1199,2857,7.6
122360,28616,2857,7.4
122361,4022,2857,8.4
122362,28322,2857,7.4
122363,41169,2857,6.4
122364,38302,2857,8.2
122365,13636,2857,7.4
122366,30963,2857,7.6
122367,23543,2857,6.4
122368,4512,2857,6.6
122369,25932,2857,8.0
122370,40048,2857,7.4
122371,4586,2857,7.8
122372,26010,2857,6.4
122373,12906,2857,6.0
122374,24989,2857,7.6
122375,3795,2857,1.0
122376,10702,2857,7.2
122377,12719,2857,6.8
122378,10702,2857,7.4
122379,13831,2857,8.6
122380,139,2857,3.6
122381,34870,2857,2.8
122382,23511,2857,7.6
122383,1592,2857,3.4
122384,19333,2857,6.8
122385,21886,2857,8.8
122386,23511,2857,7.8
122387,25932,2857,7.2
122388,12924,2857,6.0
122389,6084,2857,5.4
122390,10702,2857,7.8
122391,10702,2857,7.4
122392,408,2857,7.4
122393,22425,2857,6.8
122394,11731,2857,7.0
122395,14484,2857,7.8
122396,29120,2857,3.0
122397,10702,2857,7.2
122398,12163,2857,7.4
122399,123,2857,7.2
122400,17023,2857,8.0
122401,19354,2857,7.8
122402,30569,2857,7.4
122403,29480,2857,7.6
122404,31394,2857,7.4
122405,25188,2857,8.2
122406,12723,2857,8.0
122407,19430,2857,8.8
122408,24989,2857,8.4
122409,25188,2857,8.8
122410,18597,2857,5.0
122411,15588,2857,6.0
122412,18399,2857,7.4
122413,25932,2857,7.6
122414,8557,2857,7.8
122415,24956,2857,8.2
122416,7399,2857,7.8
122417,38684,2857,6.0
122418,25203,2857,9.8
122419,8939,2857,7.4
122420,23080,2857,6.6
122421,23511,2857,8.2
122422,38703,2857,5.4
122423,24781,2857,8.6
122424,40286,2857,7.6
122425,25932,2857,7.4
122426,39673,2857,6.4
122427,9450,2857,6.2
122428,12719,2857,7.6
122429,12719,2857,7.6
122430,28465,2857,8.4
122431,35936,2857,6.8
122432,24472,2857,8.4
122433,25932,2857,7.0
122434,23511,2857,8.2
122435,24989,2857,8.6
122436,2086,2857,7.8
122437,29480,2857,7.4
122438,13636,2857,8.2
122439,10702,2857,7.6
122440,39126,2857,3.4
122441,19703,2857,7.8
122442,19966,2857,9.0
122443,22289,2857,5.8
122444,19849,2857,5.6
122445,24592,2857,7.2
122446,34351,2857,7.8
122447,5634,2857,8.6
122448,27143,2857,7.4
122449,19849,2857,7.8
122450,21502,2857,5.6
122451,13623,2857,7.8
122452,25188,2857,8.2
122453,25188,2857,8.0
122454,4140,2857,7.6
122455,13591,2857,7.0
122456,39673,2857,6.6
122457,17270,2857,7.6
122458,34151,2857,5.8
122459,10702,2857,7.8
122460,12330,2857,8.4
122461,40139,2857,5.0
122462,10702,2857,7.4
122463,5182,2857,3.4
122464,632,2857,8.0
122465,3854,2857,8.0
122466,34453,2857,8.6
122467,16678,2857,7.4
122468,31728,2857,9.0
122469,1151,2857,8.4
122470,11401,2857,8.2
122471,40775,2857,8.0
122472,19849,2857,8.4
122473,10702,2857,7.6
122474,621,2857,8.0
122475,22766,2857,6.2
122476,36020,2857,8.0
122477,16417,2857,7.2
122478,29391,2857,7.0
122479,10702,2857,8.4
122480,40600,2857,8.4
122481,19926,2857,8.8
122482,1592,2857,6.0
122483,41116,2857,6.0
122484,34210,2857,7.6
122485,20705,2857,5.2
122486,10649,2857,5.6
122487,25188,2857,9.0
122488,12541,2857,7.0
122489,29480,2857,7.4
122490,4066,2857,8.6
122491,14930,2857,7.4
122492,29480,2857,7.8
122493,28248,2857,6.6
122494,16683,2857,7.0
122495,19828,2857,9.4
122496,38756,2857,8.6
122497,10702,2857,7.8
122498,38705,2857,7.6
122499,3901,2857,7.2
122500,3171,2857,7.8
122501,11962,2857,8.0
122502,22810,2857,6.0
122503,18698,2857,7.6
122504,13636,2857,8.0
122505,10702,2857,8.2
122506,19441,2857,8.4
122507,372,2857,8.2
122508,38582,2857,10.0
122509,37198,2857,8.0
122510,11712,2857,6.6
122511,27754,2857,7.4
122512,39844,2857,6.2
122513,37371,2857,10.0
122514,29480,2857,8.0
122515,8930,2857,8.2
122516,5896,2857,6.4
122517,9543,2857,7.8
122518,124,2857,8.8
122519,22289,2857,7.2
122520,26113,2857,8.0
122521,18174,2857,7.2
122522,3694,2857,7.6
122523,1261,2857,7.8
122524,4167,2857,7.8
122525,7248,2857,7.6
122526,17676,2857,8.0
122527,34398,2857,8.6
122528,3216,2857,6.2
122529,1319,2857,8.0
122530,8819,2857,7.8
122531,28248,2857,6.6
122532,22602,2857,8.2
122533,39240,2857,7.2
122534,26132,2857,8.0
122535,7916,2857,7.8
122536,34329,2857,6.8
122537,19703,2857,8.2
122538,21938,2857,7.8
122539,22728,2857,7.6
122540,3693,2857,6.0
122541,17676,2857,9.0
122542,24781,2857,8.2
122543,22356,2857,7.6
122544,25932,2857,8.0
122545,282,2857,7.8
122546,21805,2857,7.2
122547,316,2857,5.2
122548,35836,2857,6.4
122549,13722,2857,8.4
122550,27033,2857,8.4
122551,29548,2857,7.4
122552,39844,2857,4.8
122553,13708,2857,7.0
122554,10594,2857,7.0
122555,11004,2857,8.4
122556,26056,2857,9.4
122557,26056,2857,8.8
122558,8669,2857,7.2
122559,40286,2857,8.2
122560,33307,2857,8.0
122561,22728,2857,8.4
122562,34566,2857,7.0
122563,5769,2857,7.0
122564,25297,2857,8.4
122565,10483,2857,7.4
122566,13525,2857,6.8
122567,29480,2857,4.4
122568,11004,2857,7.6
122569,28845,2857,8.0
122570,23024,2857,6.4
122571,29378,2857,8.8
122572,4561,2857,9.0
122573,10934,2857,7.4
122574,19352,2857,6.6
122575,772,2857,7.0
122576,31766,2857,7.2
122577,29135,2857,8.4
122578,37422,2857,8.2
122579,29143,2857,8.0
122580,9371,2857,7.4
122581,27627,2857,8.6
122582,19220,2857,8.4
122583,39460,2857,7.0
122584,18738,2857,9.2
122585,27852,2857,6.6
122586,13623,2857,7.8
122587,12027,2857,7.6
122588,20558,2857,7.8
122589,431,2857,9.0
122590,34539,2857,7.8
122591,11798,2857,8.2
122592,28792,2857,7.6
122593,22074,2857,6.8
122594,2981,2857,8.2
122595,437,2857,7.8
122596,437,2857,6.6
122597,31376,2857,7.4
122598,18991,2857,7.2
122599,17681,2857,8.4
122600,20853,8160,7.2
122601,35962,8160,3.6
122602,13865,8160,7.0
122603,35231,8160,8.0
122604,20451,8160,10.0
122605,29445,8160,7.8
122606,23510,8160,7.0
122607,30726,8160,4.0
122608,18491,8160,7.4
122609,1339,8160,3.2
122610,37922,8160,4.8
122611,23510,8160,7.2
122612,13182,8160,7.0
122613,35231,8160,7.8
122614,32430,8160,8.8
122615,32430,8160,8.4
122616,23510,8160,8.0
122617,27759,8160,2.8
122618,23510,8160,7.6
122619,22013,8160,3.0
122620,5101,8160,8.2
122621,24699,8160,8.2
122622,28149,8160,6.8
122623,14402,8160,5.0
122624,25773,8160,7.4
122625,33445,8160,4.6
122626,23404,8160,8.6
122627,33128,8160,5.2
122628,24725,8160,7.8
122629,35544,8160,7.2
122630,33234,8160,7.2
122631,30743,8160,8.2
122632,22768,8160,4.2
122633,5632,8160,6.0
122634,5632,8160,7.0
122635,3747,8160,6.0
122636,36058,8160,9.0
122637,3278,8160,7.8
122638,24051,3765,3.0
122639,35722,3765,4.8
122640,18412,3765,8.0
122641,37850,3765,4.2
122642,27150,3765,8.8
122643,30377,3765,8.0
122644,30822,3765,8.0
122645,33487,3765,8.8
122646,40957,3765,8.6
122647,6400,3765,1.0
122648,6965,3765,6.0
122649,11868,3765,9.8
122650,14797,3765,5.0
122651,18412,3765,6.6
122652,6960,3765,6.6
122653,424,3765,5.2
122654,31468,3765,5.8
122655,35380,3765,5.0
122656,40656,3765,7.4
122657,7895,3765,6.6
122658,4194,3765,7.0
122659,1167,3765,7.0
122660,12016,3765,7.8
122661,33015,3765,7.0
122662,14088,3765,6.0
122663,34493,1743,9.2
122664,24756,1743,3.8
122665,28171,6108,7.4
122666,28966,6108,7.4
122667,20842,6108,6.4
122668,6252,6108,7.6
122669,26848,6108,9.8
122670,17577,6108,7.4
122671,26546,6108,7.0
122672,19812,6108,8.2
122673,16113,6108,8.0
122674,14419,6108,7.0
122675,12584,6108,9.2
122676,7837,6108,8.0
122677,17265,6108,7.0
122678,16371,6108,7.0
122679,9396,6108,5.4
122680,1998,6108,8.2
122681,11796,6108,4.2
122682,7062,6108,7.6
122683,11456,6108,8.2
122684,29004,6108,8.6
122685,20842,6108,7.2
122686,21243,6108,7.8
122687,15618,6108,7.8
122688,38736,6108,7.6
122689,34504,6108,7.0
122690,14419,6108,5.0
122691,22687,6108,7.2
122692,10182,6108,4.2
122693,15337,6108,6.4
122694,2714,6108,7.4
122695,28612,6108,8.6
122696,25615,6108,5.2
122697,5986,6108,10.0
122698,22687,6108,6.8
122699,23293,6108,7.8
122700,16113,6108,7.0
122701,17265,6108,7.4
122702,20842,6108,8.2
122703,39465,6108,8.8
122704,39465,6108,8.2
122705,12198,6108,9.0
122706,23835,6108,6.2
122707,39869,6108,6.0
122708,13604,6108,6.8
122709,39853,6108,6.2
122710,10875,6108,7.2
122711,36483,6108,6.0
122712,15210,6108,6.2
122713,30257,6108,7.4
122714,41222,6108,6.6
122715,8831,6108,7.0
122716,24566,6108,7.4
122717,1696,6108,7.0
122718,421,6108,5.0
122719,9292,6108,5.6
122720,19485,6108,7.0
122721,41222,6108,7.0
122722,2607,6108,5.8
122723,30456,6108,7.8
122724,9308,6108,7.6
122725,9308,6108,7.4
122726,9308,6108,7.2
122727,18523,6108,8.6
122728,10644,6108,8.2
122729,9308,6108,7.6
122730,18523,6108,9.4
122731,30236,6108,9.0
122732,13953,6108,7.4
122733,21520,6108,5.8
122734,23006,6108,7.2
122735,3086,6108,7.4
122736,32476,6108,7.0
122737,15397,6108,5.0
122738,9076,6108,8.0
122739,6018,6108,5.0
122740,36647,6108,6.0
122741,26848,6108,8.0
122742,903,6108,7.8
122743,16416,6108,6.4
122744,38264,6108,10.0
122745,11879,6108,9.6
122746,10886,6108,6.6
122747,2714,6108,7.0
122748,28039,6108,6.4
122749,35978,6108,6.8
122750,2418,6108,5.2
122751,11625,6108,8.2
122752,21511,6108,7.0
122753,32172,6108,8.6
122754,27902,5146,6.6
122755,4198,5146,6.2
122756,2174,5146,9.8
122757,36762,5146,5.0
122758,34320,5146,7.2
122759,9877,5146,7.2
122760,6552,5146,6.8
122761,36761,5146,7.4
122762,2248,5146,8.0
122763,27902,5146,7.8
122764,28971,5146,7.4
122765,6345,5146,7.0
122766,39874,5146,7.0
122767,36761,5146,7.4
122768,7287,5146,6.2
122769,4867,5146,6.6
122770,989,5146,7.0
122771,20410,5146,7.4
122772,1558,5146,7.0
122773,28245,5146,7.0
122774,7952,5146,6.8
122775,18526,5146,6.0
122776,8034,5146,6.0
122777,34320,5146,7.2
122778,9030,5146,5.4
122779,12392,5146,6.2
122780,37889,5146,6.0
122781,5288,5146,7.2
122782,31481,5146,7.8
122783,17633,5146,7.2
122784,9544,5146,8.0
122785,18559,5146,7.8
